school_id,school_name,year_school_opened,admission_type,governance,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,school_year
8900,Re-Engagement Center,2008,Alternative,District,0,0,0,0,0,0,0,0,0,0,1,1,1,2018-19
3301,Community Academy of Philadelphia Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3302,Harambee Institute of Science and Technology Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3304,YouthBuild Philadelphia Charter School,1997,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-19
3306,Christopher Columbus Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3307,Eugenio Maria De Hostos Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3308,Inquiry Charter School,1998,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2018-19
3309,Imhotep Institute Charter High School,1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3310,Laboratory Charter School of Communication and Languages,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3312,Multicultural Academy Charter School,1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3313,"Preparatory Charter School of Mathematics, Science, Technology and Careers",1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3314,West Oak Lane Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3315,Alliance For Progress Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3317,Architecture and Design Charter School,1999,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3318,Freire Charter School,1999,Citywide,Charter,0,0,0,0,0,1,1,1,1,1,1,1,1,2018-19
3321,"Math, Civics and Sciences Charter School",1999,Citywide,Charter,0,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3322,Philadelphia Academy Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3323,Mastery Charter School at Hardy Williams,1999,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3326,Universal Institute Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3328,"Mathematics, Science, and Technology Community Charter School (MaST)",1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3329,Young Scholars Charter School,1999,Citywide,Charter,0,0,0,0,0,0,1,1,1,0,0,0,0,2018-19
3331,Franklin Towne Charter High School,2000,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3332,Mariana Bracetti Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3333,Esperanza Academy Charter School,2000,Citywide,Charter,0,0,1,0,0,0,1,1,1,1,1,1,1,2018-19
3334,New Foundations Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3335,People for People Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3336,Philadelphia Performing Arts: A String Theory Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3337,Global Leadership Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3341,Independence Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3350,Khepera Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3353,KIPP DuBois Charter School,2015,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3357,West Philadelphia Achievement Charter School,2002,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2018-19
3358,Philadelphia Electrical and Technology Charter School,2002,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3359,Richard Allen Preparatory Charter School,2001,Citywide,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2018-19
3360,Russell Byers Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3361,Mastery Charter School at Lenfest,2001,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2018-19
3362,Wissahickon Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3364,First Philadelphia Preparatory Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3365,Green Woods Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3366,Maritime Academy Charter School (MACHS),2003,Citywide,Charter,0,0,1,1,1,1,1,1,1,1,1,1,1,2018-19
3368,Belmont Charter School,2005,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,1,1,0,0,2018-19
3370,KIPP Philadelphia Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3372,Discovery Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3378,Philadelphia Montessori Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2018-19
3379,Ad Prima Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3383,Mastery Charter School at Shoemaker,2006,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2018-19
3384,Folk Arts-Cultural Treasures Charter School,2005,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3385,Mastery Charter School at Thomas Campus,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3386,Northwood Academy Charter School,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3388,Boys Latin of Philadelphia Charter School,2007,Citywide,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2018-19
3389,Keystone Academy Charter School,2007,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3392,Southwest Leadership Academy Charter School,2007,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3393,Mastery Charter School at Pickett,2007,Citywide With Criteria,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2018-19
3394,Pan American Academy Charter School,2008,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3395,Antonia Pantoja Charter School,2008,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3396,KIPP West Philadelphia Preparatory Charter School,2009,Citywide With Criteria,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2018-19
3397,Eastern University Academy Charter School,2009,Citywide,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2018-19
3399,Sankofa Freedom Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3403,Franklin Towne Charter Elementary School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3404,Tacony Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2018-19
3406,Aspira Charter School at Stetson,2010,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2018-19
3407,Mastery Charter School at Harrity,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3408,Mastery Charter School at Mann,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2018-19
3409,Mastery Charter School at Smedley,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2018-19
3410,Universal Charter School at Bluford,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2018-19
3411,Universal Charter School at Daroff,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3412,Mastery Charter School at Douglass,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3414,Aspira Charter School at Olney,2011,Neighborhood,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3415,Mastery Charter School at Clymer,2011,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2018-19
3416,Mastery Charter School at Gratz,2011,Neighborhood,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2018-19
3417,Universal Charter School at Audenried,2011,Neighborhood,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3418,Universal Charter School at Vare,2011,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2018-19
3419,Lindley Academy Charter @ Birney,2011,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3420,Mastery Charter School at Cleveland,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3421,Universal Charter School at Creighton,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3422,The Philadelphia Charter School for Arts and Sciences,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3423,Memphis Street Academy Charter School at J.P. Jones,2012,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2018-19
3424,Universal Charter School at Alcorn,2013,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3426,Mastery Charter School at Pastorius,2013,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3427,Mastery Charter School at Wister,2016,Neighborhood,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2018-19
3428,Global Leadership Academy at Huey,2016,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2018-19
3437,KIPP North Philadelphia Charter School,2018,Citywide,Charter,1,1,0,0,0,0,0,0,0,0,0,0,0,2018-19
3438,Deep Roots Charter School,2018,Citywide With Criteria,Charter,1,1,1,1,1,0,0,0,0,0,0,0,0,2018-19
3439,Mastery Prep Elementary Charter School,2018,Citywide,Charter,1,1,1,0,0,0,0,0,0,0,0,0,0,2018-19
3440,MaST Community Charter School II,2016,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2018-19
3441,TECH Freire Charter School,2016,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2018-19
3442,Independence Charter School West,2016,Citywide With Criteria,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2018-19
3443,KIPP West Philadelphia Charter School,2016,Citywide,Charter,1,1,1,0,0,0,0,0,0,0,0,0,0,2018-19
1010,John Bartram High School,1939,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
1020,West Philadelphia High School,1911,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
1030,High School of the Future,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
1050,Paul Robeson High School for Human Services,2003,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
1100,William L. Sayre High School,1950,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
1130,William T. Tilden School,1927,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2019-20
1190,Motivation High School,2004,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
1200,John Barry School,2007,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1230,William C. Bryant School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1250,Joseph W. Catharine School,1937,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
1260,Benjamin B. Comegys School,1911,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1280,Sadie Alexander School,2001,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1290,Andrew Hamilton School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1300,Avery D. Harrington School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1340,Henry C. Lea School,1914,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1350,William C. Longstreth School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1360,Morton McMichael School,1963,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1370,S. Weir Mitchell School,1916,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1380,Thomas G. Morton School,1971,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
1390,Samuel Powel School,1961,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
1400,John M. Patterson School,1921,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
1410,James Rhoads School,1960,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1420,Martha Washington School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1440,Penrose School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1460,Add B. Anderson School,1963,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1470,Alain Locke School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1490,Rudolph Blankenburg School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
1580,Middle Years Alternative School,1972,Citywide,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2019-20
2000,South Philadelphia High School,1957,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2010,Benjamin Franklin High School,1958,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2020,High School for Creative and Performing Arts,1997,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2050,Science Leadership Academy Middle School,2016,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2019-20
2140,Julia R. Masterman School,1933,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2019-20
2160,Furness High School,1912,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2190,D. Newlin Fell School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2210,Bache-Martin School,1906,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2240,F. Amedee Bregy School,1923,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2260,George W. Childs School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2290,Franklin Learning Center,1978,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2310,Camelot Academy,2004,Alternative,Contracted,0,0,0,0,0,0,1,1,1,1,1,1,1,2019-20
2320,Stephen Girard School,1959,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
2340,General George A. McCall School,1909,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2370,Delaplaine McDaniel School,1937,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2380,William M. Meredith School,1931,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2390,Robert Morris School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2410,Girard Academic Music Program,1914,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2019-20
2450,Edwin M. Stanton School,1926,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2470,Albert M. Greenfield School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2480,Chester A. Arthur School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2490,Laura W. Waring School,1956,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2510,Andrew Jackson School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2520,Abram S. Jenks School,1897,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
2530,Phila. Juv. Justice Services Ctr. School,2012,Alternative,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2019-20
2540,Francis S. Key School,1889,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2019-20
2580,Eliza B. Kirkbride School,1926,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2590,George W. Nebinger School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2620,Academy at Palumbo,2006,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2630,George W. Sharswood School,1906,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2640,Southwark School,1905,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2650,Science Leadership Academy,2006,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2670,Constitution High School,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
2680,The Science Leadership Academy at Beeber,2014,Special Admit,District,0,0,0,0,0,1,1,0,0,1,1,1,1,2019-20
2690,John H. Taggart School,1917,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
2720,Vare-Washington School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
3040,Excel Middle Years Academy,2017,Alternative,Contracted,0,0,0,0,0,0,1,1,1,0,0,0,0,2019-20
3190,Crossroads at Hunting Park,2011,Alternative,District,0,0,0,1,1,1,1,0,0,0,0,0,0,2019-20
3210,Ben Franklin High School EOP,2012,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3240,Liguori Academy-Fortis,2017,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3290,Excel Academy South,2008,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3510,El Centro de Estudiantes (Big Picture),2009,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3540,Ombudsman Northwest,2009,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3810,One Bright Ray - Elmwood Campus,2015,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3820,Camelot Academy East,2016,Alternative,Contracted,0,0,0,0,0,0,0,1,1,1,1,1,1,2019-20
3840,Philadelphia OIC Workforce Academy,2017,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3850,Northeast High School EOP,2016,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
3880,South Philadelphia High School EOP,2008,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
4020,Overbrook High School,1926,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
4030,High School of Engineering and Science,1949,Special Admit,District,0,0,0,0,0,0,0,1,1,1,1,1,1,2019-20
4060,Murrell Dobbins Career and Technical High School,1938,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
4140,Strawberry Mansion High School,1964,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,0,1,1,2019-20
4220,James G. Blaine School,1966,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4240,Lewis C. Cassidy Academics Plus School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4270,William Dick School,1954,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4280,Samuel Gompers School,1968,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4300,Edward Heston School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4320,Robert E. Lamberton School,1949,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4350,E. Washington Rhodes School,2013,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4360,Kenderton Elementary School,2016,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4370,Overbrook Elementary School,1990,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4380,Thomas M. Peirce School,1908,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2019-20
4440,Dr. Ethel Allen School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4460,Tanner G. Duckrey School,1968,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4470,Richard R. Wright School,1970,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
4480,Overbrook Educational Center,1986,Citywide,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4530,Edward Gideon School,1952,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4560,William D. Kelley School,1965,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
4570,General George G. Meade School,1937,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5020,Thomas A. Edison High School,1985,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5050,Philadelphia Military Academy,2005,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5060,Jules E. Mastbaum Area Vocational Technical High School,1929,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5070,Parkway Northwest High School,1960,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5080,Parkway Center City Middle College High School,2005,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5090,Parkway West High School,2004,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5150,William W. Bodine High School,1935,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5160,Penn Treaty High School,2013,Neighborhood,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2019-20
5170,Julia de Burgos School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5180,Vaux High School: A Big Picture,2017,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,0,2019-20
5200,Alexander Adaire School,1957,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5210,Henry A. Brown School,1959,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5230,Russell H. Conwell School,1926,Special Admit,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2019-20
5250,Paul L. Dunbar School,1932,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5260,Lewis Elkin School,1973,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
5300,Horatio B. Hackett School,1969,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
5320,John F. Hartranft School,1968,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5330,William H. Hunter School,1909,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5340,James R. Ludlow School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5350,William McKinley School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5370,John Moffet School,1973,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
5390,Potter-Thomas School,1967,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5400,Richmond School,1929,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
5410,Isaac A. Sheppard School,1898,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
5420,John Welsh School,1966,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5430,Alternative Middle Years at James Martin,1985,Citywide,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2019-20
5440,Frances E. Willard School,1907,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
5470,William Cramp School,1969,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
5480,General Philip Kearny School,1898,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5490,Cayuga School,1950,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
5500,Thurgood Marshall School,1997,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5520,Kensington High School for Creative and Performing Arts,2005,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5530,Philip H. Sheridan School,1899,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2019-20
5550,Kensington Health Sciences Academy,2001,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5560,Spring Garden School,1928,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5590,John H. Webster School,1968,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2019-20
5610,Building 21,2014,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5620,The U School,2014,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5660,The LINC,2014,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
5680,Honorable Luis Munoz-Marin School,1997,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2019-20
5700,Kensington High School,2016,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
6010,Central High School,1939,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
6030,Roxborough High School,1924,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
6040,Walter B. Saul High School,1950,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
6050,Philadelphia High School for Girls,1956,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
6060,Martin Luther King High School,1972,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
6090,A. Philip Randolph Career and Technical High School,2004,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2019-20
